Date_value,Day_quarter,in_ACCIDENT AND EMERGENCY,in_CARDIOLOGY,in_COVID,in_DERMATOLOGY,in_GASTROENTEROLOGY,in_GENERAL MEDICINE,in_GENERAL SURGERY,in_GERIATRIC MEDICINE,in_GYNAECOLOGY,in_HAEMATOLOGY (CLINICAL),in_ONCOLOGY,in_OPHTHALMOLOGY,in_OTHER,in_PALLIATIVE MEDICINE,in_REHABILITATION,in_THORACIC MEDICINE,in_TRAUMA AND ORTHOPAEDICS,in_UROLOGY,in_total,out_ACCIDENT AND EMERGENCY,out_CARDIOLOGY,out_COVID,out_DERMATOLOGY,out_GASTROENTEROLOGY,out_GENERAL MEDICINE,out_GENERAL SURGERY,out_GERIATRIC MEDICINE,out_GYNAECOLOGY,out_HAEMATOLOGY (CLINICAL),out_ONCOLOGY,out_OPHTHALMOLOGY,out_OTHER,out_PALLIATIVE MEDICINE,out_REHABILITATION,out_THORACIC MEDICINE,out_TRAUMA AND ORTHOPAEDICS,out_UROLOGY,out_total,D_O_W,W_O_M,MONTH,daily_total,total,daily_GENERAL SURGERY,GENERAL SURGERY,daily_GERIATRIC MEDICINE,GERIATRIC MEDICINE,daily_THORACIC MEDICINE,THORACIC MEDICINE,daily_ACCIDENT AND EMERGENCY,ACCIDENT AND EMERGENCY,daily_UROLOGY,UROLOGY,daily_GENERAL MEDICINE,GENERAL MEDICINE,daily_OTHER,OTHER,daily_CARDIOLOGY,CARDIOLOGY,daily_OPHTHALMOLOGY,OPHTHALMOLOGY,daily_GYNAECOLOGY,GYNAECOLOGY,daily_DERMATOLOGY,DERMATOLOGY,daily_GASTROENTEROLOGY,GASTROENTEROLOGY,daily_REHABILITATION,REHABILITATION,daily_ONCOLOGY,ONCOLOGY,daily_COVID,COVID,daily_HAEMATOLOGY (CLINICAL),HAEMATOLOGY (CLINICAL),daily_TRAUMA AND ORTHOPAEDICS,TRAUMA AND ORTHOPAEDICS,daily_PALLIATIVE MEDICINE,PALLIATIVE MEDICINE,new_date
14/02/2017,6AM-12AM,0,0,0,0,1,6,2,0,4,0,0,0,1,0,0,0,0,1,15,-4,-1,0,0,-1,-4,-1,0,-1,0,0,0,0,0,0,0,0,0,-12,Tuesday,3,Feb,3,501,1,51,0,24,0,20,-4,1,1,21,2,281,1,1,-1,39,0,3,3,3,0,0,0,22,0,3,0,0,0,0,0,9,0,0,0,23,14/02/2017 06:00
14/02/2017,12AM-6PM,5,7,0,0,0,22,9,3,0,1,0,0,1,0,0,0,0,2,50,-1,-8,0,0,-2,-30,-8,-1,-1,0,0,-1,0,-3,0,-2,0,-4,-61,Tuesday,3,Feb,-11,490,1,52,2,26,-2,18,4,5,-2,19,-8,273,1,2,-1,38,-1,2,-1,2,0,0,-2,20,0,3,0,0,0,0,1,10,0,0,-3,20,14/02/2017 12:00
14/02/2017,6PM-12PM,8,1,0,0,0,16,2,1,0,0,0,0,1,0,1,1,0,0,31,-10,-3,0,0,0,-8,-4,-2,-2,0,0,0,0,0,0,0,0,0,-29,Tuesday,3,Feb,2,492,-2,50,-1,25,1,19,-2,3,0,19,8,281,1,3,-2,36,0,2,-2,0,0,0,0,20,1,4,0,0,0,0,0,10,0,0,0,20,14/02/2017 18:00
15/02/2017,12PM-6AM,5,2,0,0,1,7,0,0,0,0,0,0,3,0,0,0,0,1,19,-6,-2,0,0,0,-1,0,0,0,0,0,0,-2,0,0,0,0,0,-11,Wednesday,3,Feb,8,500,0,50,0,25,0,19,-1,2,1,20,6,287,1,4,0,36,0,2,0,0,0,0,1,21,0,4,0,0,0,0,0,10,0,0,0,20,15/02/2017 00:00
15/02/2017,6AM-12AM,6,2,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,16,-4,-1,0,0,0,-8,-3,-1,-2,0,0,0,0,-2,0,0,0,0,-21,Wednesday,3,Feb,-5,495,-3,47,-1,24,0,19,2,4,0,20,-3,284,0,4,1,37,0,2,1,1,0,0,0,21,0,4,0,0,0,0,0,10,0,0,-2,18,15/02/2017 06:00
15/02/2017,12AM-6PM,4,2,0,0,2,19,8,2,0,0,0,0,0,0,0,0,0,1,38,-6,-4,0,0,-3,-21,-13,-2,-1,-2,0,-2,-2,0,0,-1,0,-3,-60,Wednesday,3,Feb,-22,473,-5,42,0,24,-1,18,-2,2,-2,18,-2,282,-2,2,-2,35,-2,0,-1,0,0,0,-1,20,0,4,0,0,0,0,-2,8,0,0,0,18,15/02/2017 12:00
15/02/2017,6PM-12PM,4,2,0,0,1,14,2,2,0,0,0,0,0,0,0,1,0,4,30,-3,-4,0,0,0,-11,-2,0,0,-1,0,0,-2,0,0,0,0,-1,-24,Wednesday,3,Feb,6,479,0,42,2,26,1,19,1,3,3,21,3,285,-2,0,-2,33,0,0,0,0,0,0,1,21,0,4,0,0,0,0,-1,7,0,0,0,18,15/02/2017 18:00
16/02/2017,12PM-6AM,2,4,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,15,-4,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,Thursday,3,Feb,9,488,2,44,0,26,0,19,-2,1,0,21,6,291,1,1,3,36,0,0,0,0,0,0,-1,20,0,4,0,0,0,0,0,7,0,0,0,18,16/02/2017 00:00
16/02/2017,6AM-12AM,6,0,0,0,1,11,3,1,1,0,0,0,1,1,0,0,0,2,27,-5,0,0,0,0,-4,0,-1,0,0,0,0,0,-1,0,0,0,-1,-12,Thursday,3,Feb,15,503,3,47,0,26,0,19,1,2,1,22,7,298,1,2,0,36,0,0,1,1,0,0,1,21,0,4,0,0,0,0,0,7,0,0,0,18,16/02/2017 06:00
16/02/2017,12AM-6PM,5,6,0,0,0,14,5,0,3,1,0,0,0,1,0,2,0,1,38,-4,-6,0,0,-2,-42,-3,-3,-2,0,0,0,-2,-3,0,-1,0,-5,-73,Thursday,3,Feb,-35,468,2,49,-3,23,1,20,1,3,-4,18,-28,270,-2,0,0,36,0,0,1,2,0,0,-2,19,0,4,0,0,0,0,1,8,0,0,-2,16,16/02/2017 12:00
16/02/2017,6PM-12PM,5,0,0,0,0,13,7,1,0,1,0,0,0,0,0,3,0,0,30,-4,-1,0,0,-1,-4,-3,-1,-2,0,0,0,0,0,0,-2,0,0,-18,Thursday,3,Feb,12,480,4,53,0,23,1,21,1,4,0,18,9,279,0,0,-1,35,0,0,-2,0,0,0,-1,18,0,4,0,0,0,0,1,9,0,0,0,16,16/02/2017 18:00
17/02/2017,12PM-6AM,2,3,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,1,16,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-4,Friday,3,Feb,12,492,0,53,0,23,1,22,-1,3,1,19,7,286,1,1,3,38,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,9,0,0,0,16,17/02/2017 00:00
17/02/2017,6AM-12AM,6,3,0,0,0,13,5,0,3,0,0,0,1,0,0,2,0,2,35,-3,-2,0,0,0,-9,-1,0,-2,0,0,0,-2,0,0,0,0,0,-19,Friday,3,Feb,16,508,4,57,0,23,2,24,3,6,2,21,4,290,-1,0,1,39,0,0,1,1,0,0,0,18,0,4,0,0,0,0,0,9,0,0,0,16,17/02/2017 06:00
17/02/2017,12AM-6PM,4,4,0,0,0,20,10,3,1,0,0,0,0,2,1,1,0,3,49,-9,-6,0,0,-6,-42,-13,-1,-1,-2,0,0,0,0,0,0,0,-6,-86,Friday,3,Feb,-37,471,-3,54,2,25,1,25,-5,1,-3,18,-22,268,0,0,-2,37,0,0,0,1,0,0,-6,12,1,5,0,0,0,0,-2,7,0,0,2,18,17/02/2017 12:00
17/02/2017,6PM-12PM,5,2,0,0,0,17,5,0,0,0,0,0,0,0,0,2,0,2,33,-2,0,0,0,-1,-10,-4,-1,-1,0,0,0,0,0,0,-1,0,-3,-23,Friday,3,Feb,10,481,1,55,-1,24,1,26,3,4,-1,17,7,275,0,0,2,39,0,0,-1,0,0,0,-1,11,0,5,0,0,0,0,0,7,0,0,0,18,17/02/2017 18:00
18/02/2017,12PM-6AM,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,17,-6,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-8,Saturday,3,Feb,9,490,0,55,0,24,4,30,1,5,1,18,2,277,0,0,1,40,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,7,0,0,0,18,18/02/2017 00:00
18/02/2017,6AM-12AM,4,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,13,-2,-1,0,0,0,-2,-1,0,0,0,0,0,0,-1,0,0,0,-1,-8,Saturday,3,Feb,5,495,0,55,0,24,1,31,2,7,0,18,3,280,0,0,0,40,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,7,0,0,-1,17,18/02/2017 06:00
18/02/2017,12AM-6PM,3,1,0,0,1,14,2,1,0,0,0,0,0,1,0,1,0,1,25,-8,-2,0,0,0,-15,-6,-1,0,0,0,0,0,-1,0,-6,0,-2,-41,Saturday,3,Feb,-16,479,-4,51,0,24,-5,26,-5,2,-1,17,-1,279,0,0,-1,39,0,0,0,0,0,0,1,12,0,5,0,0,0,0,0,7,0,0,0,17,18/02/2017 12:00
18/02/2017,6PM-12PM,9,2,0,0,1,8,2,0,0,0,0,0,0,0,0,1,0,1,24,-7,-2,0,0,-1,-4,-2,-1,0,0,0,0,0,0,0,-1,0,-1,-19,Saturday,3,Feb,5,484,0,51,-1,23,0,26,2,4,0,17,4,283,0,0,0,39,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,7,0,0,0,17,18/02/2017 18:00
19/02/2017,12PM-6AM,2,1,0,0,0,6,5,0,0,0,0,0,0,0,0,4,0,0,18,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-6,Sunday,4,Feb,12,496,5,56,0,23,3,29,-3,1,0,17,6,289,0,0,1,40,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,7,0,0,0,17,19/02/2017 00:00
19/02/2017,6AM-12AM,1,2,0,0,1,7,4,0,0,1,0,0,2,1,0,0,0,0,19,-2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-4,Sunday,4,Feb,15,511,3,59,0,23,0,29,-1,0,0,17,6,295,2,2,2,42,0,0,0,0,0,0,1,13,0,5,0,0,0,0,1,8,0,0,1,18,19/02/2017 06:00
19/02/2017,12AM-6PM,9,1,0,0,2,14,4,0,0,0,0,0,0,0,0,3,0,0,33,-4,-1,0,0,0,-16,-6,0,0,-3,0,0,0,0,0,-3,0,-1,-34,Sunday,4,Feb,-1,510,-2,57,0,23,0,29,5,5,-1,16,-2,293,0,2,0,42,0,0,0,0,0,0,2,15,0,5,0,0,0,0,-3,5,0,0,0,18,19/02/2017 12:00
19/02/2017,6PM-12PM,6,2,0,0,1,8,0,0,0,1,0,0,0,0,1,5,0,1,25,-10,-4,0,0,-1,-9,-2,-1,0,-1,0,0,-2,0,0,-4,0,0,-34,Sunday,4,Feb,-9,501,-2,55,-1,22,1,30,-4,1,1,17,-1,292,-2,0,-2,40,0,0,0,0,0,0,0,15,1,6,0,0,0,0,0,5,0,0,0,18,19/02/2017 18:00
20/02/2017,12PM-6AM,6,1,0,0,1,6,1,0,0,0,0,0,1,0,0,2,0,0,18,-3,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-6,Monday,4,Feb,12,513,1,56,0,22,1,31,3,4,0,17,5,297,1,1,1,41,0,0,0,0,0,0,1,16,0,6,0,0,0,0,0,5,0,0,-1,17,20/02/2017 00:00
20/02/2017,6AM-12AM,4,1,0,0,1,8,5,0,5,0,0,0,1,0,0,0,0,3,28,-6,0,0,0,0,-7,-1,0,-2,0,0,0,-1,0,0,0,0,-1,-18,Monday,4,Feb,10,523,4,60,0,22,0,31,-2,2,2,19,1,298,0,1,1,42,0,0,3,3,0,0,1,17,0,6,0,0,0,0,0,5,0,0,0,17,20/02/2017 06:00
20/02/2017,12AM-6PM,9,4,0,0,0,18,9,0,4,0,0,0,0,1,0,2,0,3,50,-7,-4,0,0,0,-28,-9,-2,-4,-1,0,0,0,-1,-1,-4,0,-5,-66,Monday,4,Feb,-16,507,0,60,-2,20,-2,29,2,4,-2,17,-10,288,0,1,0,42,0,0,0,3,0,0,0,17,-1,5,0,0,0,0,-1,4,0,0,0,17,20/02/2017 12:00
20/02/2017,6PM-12PM,4,3,0,0,2,13,2,0,0,1,0,0,0,0,0,0,0,0,25,-6,-4,0,0,-2,-8,-5,-1,-3,0,0,0,-1,0,0,-1,0,-2,-33,Monday,4,Feb,-8,499,-3,57,-1,19,-1,28,-2,2,-2,15,5,293,-1,0,-1,41,0,0,-3,0,0,0,0,17,0,5,0,0,0,0,1,5,0,0,0,17,20/02/2017 18:00
21/02/2017,12PM-6AM,4,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,15,-2,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-5,Tuesday,4,Feb,10,509,1,58,0,19,0,28,2,4,0,15,8,301,0,0,-1,40,0,0,0,0,0,0,1,18,0,5,0,0,0,0,0,5,0,0,-1,16,21/02/2017 00:00
21/02/2017,6AM-12AM,4,0,0,0,0,10,1,0,4,0,0,0,1,1,0,0,0,1,22,-5,-1,0,0,0,-13,-2,-3,-1,0,0,0,0,0,0,0,0,-2,-27,Tuesday,4,Feb,-5,504,-1,57,-3,16,0,28,-1,3,-1,14,-3,298,1,1,-1,39,0,0,3,3,0,0,0,18,0,5,0,0,0,0,0,5,0,0,1,17,21/02/2017 06:00
21/02/2017,12AM-6PM,8,4,0,0,0,12,7,3,0,0,0,1,0,1,0,2,0,1,39,-7,-5,0,0,-1,-39,-6,-3,-1,-1,0,0,-1,0,-2,-5,0,-1,-72,Tuesday,4,Feb,-33,471,1,58,0,16,-3,25,1,4,0,14,-27,271,-1,0,-1,38,1,1,-1,2,0,0,-1,17,-2,3,0,0,0,0,-1,4,0,0,1,18,21/02/2017 12:00
21/02/2017,6PM-12PM,5,4,0,0,0,11,2,1,0,0,0,0,0,1,0,2,0,1,27,-7,-2,0,0,-1,-8,-3,0,0,0,0,0,0,-1,0,-2,0,0,-24,Tuesday,4,Feb,3,474,-1,57,1,17,0,25,-2,2,1,15,3,274,0,0,2,40,0,1,0,2,0,0,-1,16,0,3,0,0,0,0,0,4,0,0,0,18,21/02/2017 18:00
22/02/2017,12PM-6AM,5,1,0,0,0,12,1,2,0,0,0,0,0,0,0,1,0,1,23,-3,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-5,Wednesday,4,Feb,18,492,0,57,2,19,1,26,2,4,1,16,12,286,0,0,1,41,0,1,0,2,0,0,0,16,0,3,0,0,0,0,0,4,0,0,-1,17,22/02/2017 00:00
22/02/2017,6AM-12AM,10,1,0,0,0,4,5,0,2,0,0,0,0,3,0,0,0,0,25,-9,-1,0,0,-1,-10,-3,0,-2,0,0,0,0,-1,0,0,0,0,-27,Wednesday,4,Feb,-2,490,2,59,0,19,0,26,1,5,0,16,-6,280,0,0,0,41,0,1,0,2,0,0,-1,15,0,3,0,0,0,0,0,4,0,0,2,19,22/02/2017 06:00
22/02/2017,12AM-6PM,5,2,0,0,1,16,2,5,2,0,0,0,0,0,0,0,1,2,36,-7,-5,0,0,-3,-27,-10,-2,-2,0,0,0,0,-1,0,-3,0,-4,-64,Wednesday,4,Feb,-28,462,-8,51,3,22,-3,23,-2,3,-2,14,-11,269,0,0,-3,38,0,1,0,2,0,0,-2,13,0,3,0,0,0,0,0,4,1,1,-1,18,22/02/2017 12:00
22/02/2017,6PM-12PM,5,3,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,15,-5,-3,0,0,-1,-10,-2,0,-1,0,0,0,0,0,0,-1,-1,0,-24,Wednesday,4,Feb,-9,453,-1,50,1,23,-1,22,0,3,1,15,-8,261,0,0,0,38,0,1,-1,1,0,0,-1,12,0,3,0,0,0,0,0,4,-1,0,2,20,22/02/2017 18:00
23/02/2017,12PM-6AM,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Thursday,4,Feb,4,457,1,51,0,23,0,22,-1,2,1,16,2,263,1,1,0,38,0,1,0,1,0,0,0,12,0,3,0,0,0,0,0,4,0,0,0,20,23/02/2017 00:00
23/02/2017,6AM-12AM,5,1,0,0,0,10,5,0,4,0,0,0,1,0,0,0,0,3,29,-2,-3,0,0,0,-8,0,0,-1,0,0,0,0,0,0,0,0,0,-14,Thursday,4,Feb,15,472,5,56,0,23,0,22,3,5,3,19,2,265,1,2,-2,36,0,1,3,4,0,0,0,12,0,3,0,0,0,0,0,4,0,0,0,20,23/02/2017 06:00
23/02/2017,12AM-6PM,7,6,0,0,1,11,3,3,0,0,0,0,0,0,1,0,0,2,34,-8,-6,0,0,-4,-33,-11,-7,-3,0,0,0,0,0,0,-3,0,-7,-82,Thursday,4,Feb,-48,424,-8,48,-4,19,-3,19,-1,4,-5,14,-22,243,0,2,0,36,0,1,-3,1,0,0,-3,9,1,4,0,0,0,0,0,4,0,0,0,20,23/02/2017 12:00
23/02/2017,6PM-12PM,8,2,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,4,32,-7,-2,0,0,0,-5,-3,-1,0,0,0,0,-2,0,0,-1,0,-2,-23,Thursday,4,Feb,9,433,-1,47,0,19,-1,18,1,5,2,16,10,253,-2,0,0,36,0,1,0,1,0,0,0,9,0,4,0,0,0,0,0,4,0,0,0,20,23/02/2017 18:00
24/02/2017,12PM-6AM,9,0,0,0,0,4,0,2,0,0,0,0,2,0,0,1,0,0,18,-8,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-10,Friday,4,Feb,8,441,0,47,2,21,1,19,1,6,-1,15,3,256,2,2,0,36,0,1,0,1,0,0,0,9,0,4,0,0,0,0,0,4,0,0,0,20,24/02/2017 00:00
24/02/2017,6AM-12AM,3,2,0,0,0,6,3,1,4,0,0,0,0,0,0,1,0,0,20,-5,0,0,0,0,-10,-1,0,-1,0,0,0,0,0,0,0,0,0,-17,Friday,4,Feb,3,444,2,49,1,22,1,20,-2,4,0,15,-4,252,0,2,2,38,0,1,3,4,0,0,0,9,0,4,0,0,0,0,0,4,0,0,0,20,24/02/2017 06:00
24/02/2017,12AM-6PM,8,5,0,0,1,20,7,0,0,0,0,0,0,1,0,2,0,0,44,-7,-3,0,0,0,-38,-12,-3,-2,0,0,0,0,0,0,-1,0,-2,-68,Friday,4,Feb,-24,420,-5,44,-3,19,1,21,1,5,-2,13,-18,234,0,2,2,40,0,1,-2,2,0,0,1,10,0,4,0,0,0,0,0,4,0,0,1,21,24/02/2017 12:00
24/02/2017,6PM-12PM,4,1,0,0,1,7,3,0,0,0,0,0,1,0,0,2,0,0,19,-5,-6,0,0,-1,-8,-4,-2,-2,0,0,0,-2,-1,0,-2,0,0,-33,Friday,4,Feb,-14,406,-1,43,-2,17,0,21,-1,4,0,13,-1,233,-1,1,-5,35,0,1,-2,0,0,0,0,10,0,4,0,0,0,0,0,4,0,0,-1,20,24/02/2017 18:00
25/02/2017,12PM-6AM,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,11,-3,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-5,Saturday,4,Feb,6,412,0,43,-1,16,2,23,-2,2,0,13,7,240,-1,0,1,36,0,1,0,0,0,0,0,10,0,4,0,0,0,0,0,4,0,0,0,20,25/02/2017 00:00
25/02/2017,6AM-12AM,3,1,0,0,0,5,2,0,0,0,0,0,2,0,0,0,0,1,14,-3,0,0,0,-1,-5,-1,0,0,0,0,0,0,0,0,-1,0,0,-11,Saturday,4,Feb,3,415,1,44,0,16,-1,22,0,2,1,14,0,240,2,2,1,37,0,1,0,0,0,0,-1,9,0,4,0,0,0,0,0,4,0,0,0,20,25/02/2017 06:00
25/02/2017,12AM-6PM,9,1,0,0,0,18,6,0,0,0,0,1,0,3,0,1,0,3,42,-7,-1,0,0,-2,-13,-3,0,0,0,0,0,-2,-1,0,-2,0,-4,-35,Saturday,4,Feb,7,422,3,47,0,16,-1,21,2,4,-1,13,5,245,-2,0,0,37,1,2,0,0,0,0,-2,7,0,4,0,0,0,0,0,4,0,0,2,22,25/02/2017 12:00
25/02/2017,6PM-12PM,6,3,0,0,1,16,3,0,0,0,0,0,0,0,0,1,0,2,32,-8,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,-1,0,-2,-20,Saturday,4,Feb,12,434,3,50,0,16,0,21,-2,2,0,13,7,252,0,0,3,40,0,2,0,0,0,0,1,8,0,4,0,0,0,0,0,4,0,0,0,22,25/02/2017 18:00
26/02/2017,12PM-6AM,13,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,23,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,Sunday,5,Feb,17,451,3,53,0,16,0,21,7,9,0,13,6,258,0,0,1,41,0,2,0,0,0,0,0,8,0,4,0,0,0,0,0,4,0,0,0,22,26/02/2017 00:00
26/02/2017,6AM-12AM,5,0,0,0,0,4,2,0,0,1,0,0,2,0,0,1,0,1,16,-9,0,0,0,0,-3,-1,0,0,0,0,0,0,-1,0,0,0,0,-14,Sunday,5,Feb,2,453,1,54,0,16,1,22,-4,5,1,14,1,259,2,2,0,41,0,2,0,0,0,0,0,8,0,4,0,0,0,0,1,5,0,0,-1,21,26/02/2017 06:00
26/02/2017,12AM-6PM,5,0,0,0,1,8,4,1,0,3,0,0,0,0,0,1,1,0,24,-8,-2,0,0,0,-24,-6,0,0,-1,0,-1,-2,-1,0,-1,-1,-2,-49,Sunday,5,Feb,-25,428,-2,52,1,17,0,22,-3,2,-2,12,-16,243,-2,0,-2,39,-1,1,0,0,0,0,1,9,0,4,0,0,0,0,2,7,0,0,-1,20,26/02/2017 12:00
26/02/2017,6PM-12PM,2,0,0,0,1,4,0,1,0,1,0,0,0,0,0,3,0,1,13,-2,0,0,0,0,-2,-1,0,0,0,0,0,0,-1,0,0,0,0,-6,Sunday,5,Feb,7,435,-1,51,1,18,3,25,0,2,1,13,2,245,0,0,0,39,0,1,0,0,0,0,1,10,0,4,0,0,0,0,1,8,0,0,-1,19,26/02/2017 18:00
27/02/2017,12PM-6AM,6,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-4,Monday,5,Feb,12,447,0,51,0,18,0,25,3,5,0,13,8,253,0,0,1,40,0,1,0,0,0,0,0,10,0,4,0,0,0,0,0,8,0,0,0,19,27/02/2017 00:00
27/02/2017,6AM-12AM,7,1,0,0,1,7,5,0,1,0,0,0,2,0,0,1,0,2,27,-5,0,0,0,-1,-3,-2,0,0,0,0,0,0,0,0,0,0,0,-11,Monday,5,Feb,16,463,3,54,0,18,1,26,2,7,2,15,4,257,2,2,1,41,0,1,1,1,0,0,0,10,0,4,0,0,0,0,0,8,0,0,0,19,27/02/2017 06:00
27/02/2017,12AM-6PM,6,3,0,0,0,14,7,1,1,0,0,1,1,0,0,0,0,0,34,-9,-2,0,0,0,-27,-9,0,-2,0,0,0,-2,0,0,-8,0,-3,-62,Monday,5,Feb,-28,435,-2,52,1,19,-8,18,-3,4,-3,12,-13,244,-1,1,1,42,1,2,-1,0,0,0,0,10,0,4,0,0,0,0,0,8,0,0,0,19,27/02/2017 12:00
27/02/2017,6PM-12PM,3,2,0,0,1,13,6,2,0,0,0,1,1,0,0,2,0,2,33,-5,-1,0,0,0,-7,-4,-1,0,-2,0,0,-2,0,0,-1,0,-2,-25,Monday,5,Feb,8,443,2,54,1,20,1,19,-2,2,0,12,6,250,-1,0,1,43,1,3,0,0,0,0,1,11,0,4,0,0,0,0,-2,6,0,0,0,19,27/02/2017 18:00
28/02/2017,12PM-6AM,7,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,17,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-5,Tuesday,5,Feb,12,455,2,56,0,20,0,19,3,5,0,12,7,257,0,0,0,43,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,6,0,0,0,19,28/02/2017 00:00
28/02/2017,6AM-12AM,6,1,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,3,24,-5,-2,0,0,0,-7,-2,0,-2,0,0,0,0,-1,0,0,0,-2,-21,Tuesday,5,Feb,3,458,1,57,0,20,0,19,1,6,1,13,1,258,0,0,-1,42,0,3,1,1,0,0,0,11,0,4,0,0,0,0,0,6,0,0,-1,18,28/02/2017 06:00
28/02/2017,12AM-6PM,10,5,0,0,2,17,5,1,1,0,0,0,0,1,0,1,0,4,47,-14,-4,0,0,-3,-29,-4,-2,-1,-2,0,0,0,-1,0,-1,0,-2,-63,Tuesday,5,Feb,-16,442,1,58,-1,19,0,19,-4,2,2,15,-12,246,0,0,1,43,0,3,0,1,0,0,-1,10,0,4,0,0,0,0,-2,4,0,0,0,18,28/02/2017 12:00
28/02/2017,6PM-12PM,1,7,0,0,1,8,4,0,0,0,0,0,0,0,0,1,0,2,24,-2,-1,0,0,0,-8,-6,-1,-1,0,0,0,0,0,0,-1,0,0,-20,Tuesday,5,Feb,4,446,-2,56,-1,18,0,19,-1,1,2,17,0,246,0,0,6,49,0,3,-1,0,0,0,1,11,0,4,0,0,0,0,0,4,0,0,0,18,28/02/2017 18:00
01/03/2017,12PM-6AM,4,1,0,0,1,6,1,0,0,0,0,0,1,0,0,1,0,0,15,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,Wednesday,1,Mar,12,458,1,57,0,18,1,20,2,3,0,17,6,252,1,1,0,49,0,3,0,0,0,0,1,12,0,4,0,0,0,0,0,4,0,0,0,18,01/03/2017 00:00
01/03/2017,6AM-12AM,4,1,0,0,0,4,5,0,2,0,0,0,1,1,0,0,0,5,23,-5,0,0,0,0,-7,-2,0,-2,0,0,-1,-2,0,0,-3,0,-2,-24,Wednesday,1,Mar,-1,457,3,60,0,18,-3,17,-1,2,3,20,-3,249,-1,0,1,50,-1,2,0,0,0,0,0,12,0,4,0,0,0,0,0,4,0,0,1,19,01/03/2017 06:00
01/03/2017,12AM-6PM,9,7,0,0,2,16,6,1,0,0,0,1,2,1,0,0,0,5,50,-8,-6,0,0,-6,-31,-12,0,0,-1,0,-1,0,0,0,-4,0,-7,-76,Wednesday,1,Mar,-26,431,-6,54,1,19,-4,13,1,3,-2,18,-15,234,2,2,1,51,0,2,0,0,0,0,-4,8,0,4,0,0,0,0,-1,3,0,0,1,20,01/03/2017 12:00
01/03/2017,6PM-12PM,12,3,0,0,1,12,1,0,0,1,0,0,2,0,0,0,0,1,33,-11,-3,0,0,-2,-18,-6,0,0,0,0,0,-3,0,0,-1,0,-2,-46,Wednesday,1,Mar,-13,418,-5,49,0,19,-1,12,1,4,-1,17,-6,228,-1,1,0,51,0,2,0,0,0,0,-1,7,0,4,0,0,0,0,1,4,0,0,0,20,01/03/2017 18:00
02/03/2017,12PM-6AM,6,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,20,-4,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-6,Thursday,1,Mar,14,432,2,51,0,19,0,12,2,6,1,18,7,235,-1,0,3,54,0,2,0,0,0,0,0,7,0,4,0,0,0,0,0,4,0,0,0,20,02/03/2017 00:00
